,model-name,roc-auc_00s,roc-auc_10s,roc-auc_50s,roc-auc_60s,roc-auc_70s,roc-auc_80s,roc-auc_90s,roc-auc_acid,roc-auc_acid jazz,roc-auc_acoustic,roc-auc_acoustic guitar,roc-auc_adult alternative pop rock,roc-auc_adult contemporary,roc-auc_africa,roc-auc_african,roc-auc_afrobeat,roc-auc_aggressive,roc-auc_alt rock,roc-auc_alt-country,roc-auc_alternative,roc-auc_alternative country,roc-auc_alternative metal,roc-auc_alternative pop,roc-auc_alternative pop rock,roc-auc_alternative rock,roc-auc_ambient,roc-auc_american,roc-auc_americana,roc-auc_angry,roc-auc_anti-folk,roc-auc_arabic,roc-auc_argentina,roc-auc_art rock,roc-auc_atmospheric,roc-auc_attitude,roc-auc_aussie,roc-auc_austin,roc-auc_australia,roc-auc_australian,roc-auc_avant-garde,roc-auc_avant-garde metal,roc-auc_bachata,roc-auc_background,roc-auc_badass,roc-auc_balkan,roc-auc_banjo,roc-auc_bass,roc-auc_bay area,roc-auc_beat,roc-auc_beautiful,roc-auc_bebop,roc-auc_belgian,roc-auc_belgium,roc-auc_berlin,roc-auc_big beat,roc-auc_bittersweet,roc-auc_black,roc-auc_black metal,roc-auc_blue-eyed soul,roc-auc_bluegrass,roc-auc_blues,roc-auc_blues rock,roc-auc_bossa nova,roc-auc_bouncy,roc-auc_brasil,roc-auc_brass,roc-auc_brazilian,roc-auc_breakbeat,roc-auc_breakcore,roc-auc_breaks,roc-auc_brilliant,roc-auc_british,roc-auc_british folk,roc-auc_britpop,roc-auc_brutal,roc-auc_cabaret,roc-auc_california,roc-auc_calm,roc-auc_canada,roc-auc_canadian,roc-auc_catchy,roc-auc_ccm,roc-auc_celtic,roc-auc_chamber pop,roc-auc_chanson,roc-auc_chicago,roc-auc_chicago blues,roc-auc_chile,roc-auc_chillout,roc-auc_christian,roc-auc_christian metal,roc-auc_christian rock,roc-auc_classic,roc-auc_classic country,roc-auc_classic rock,roc-auc_classic soul,roc-auc_classical,roc-auc_close harmony,roc-auc_club,roc-auc_colombia,roc-auc_comedy,roc-auc_conscious,roc-auc_contemporary christian,roc-auc_contemporary folk,roc-auc_contemporary jazz,roc-auc_cool,roc-auc_cool jazz,roc-auc_country,roc-auc_country pop,roc-auc_country rock,roc-auc_crazy,roc-auc_crust,roc-auc_cuba,roc-auc_cuban,roc-auc_cumbia,roc-auc_cute,roc-auc_czech,roc-auc_dance,roc-auc_dance pop,roc-auc_danish,roc-auc_dark,roc-auc_dark ambient,roc-auc_darkwave,roc-auc_death metal,roc-auc_deathcore,roc-auc_deep,roc-auc_deep house,roc-auc_delta blues,roc-auc_dirty south,roc-auc_disco,roc-auc_disney,roc-auc_doo wop,roc-auc_doom metal,roc-auc_dope,roc-auc_downbeat,roc-auc_downtempo,roc-auc_dream,roc-auc_dream pop,roc-auc_dreamy,roc-auc_drinking,roc-auc_driving,roc-auc_drone,roc-auc_drum and bass,roc-auc_drums,roc-auc_dub,roc-auc_dubstep,roc-auc_duet,roc-auc_dutch,roc-auc_east coast,roc-auc_east coast rap,roc-auc_easy,roc-auc_easy listening,roc-auc_ebm,roc-auc_eerie,roc-auc_electric blues,roc-auc_electro,roc-auc_electro house,roc-auc_electro-industrial,roc-auc_electroclash,roc-auc_electronic,roc-auc_electropop,roc-auc_emo,roc-auc_emotional,roc-auc_energetic,roc-auc_energy,roc-auc_england,roc-auc_english,roc-auc_epic,roc-auc_ethereal,roc-auc_ethnic,roc-auc_eurodance,roc-auc_europop,roc-auc_experimental,roc-auc_experimental rock,roc-auc_fado,roc-auc_fantastic,roc-auc_feel good,roc-auc_fiddle,roc-auc_finland,roc-auc_finnish,roc-auc_flamenco,roc-auc_flute,roc-auc_folk,roc-auc_folk metal,roc-auc_folk pop,roc-auc_folk rock,roc-auc_france,roc-auc_freak folk,roc-auc_free jazz,roc-auc_freedom,roc-auc_french,roc-auc_french house,roc-auc_french pop,roc-auc_fun,roc-auc_funk,roc-auc_funky,roc-auc_funny,roc-auc_fusion,roc-auc_gangsta,roc-auc_gangsta rap,roc-auc_garage,roc-auc_garage punk,roc-auc_garage rock,roc-auc_gentle,roc-auc_german,roc-auc_germany,roc-auc_glam,roc-auc_glam rock,roc-auc_glitch,roc-auc_goa trance,roc-auc_gorgeous,roc-auc_gospel,roc-auc_goth,roc-auc_goth rock,roc-auc_gothic,roc-auc_greek,roc-auc_grime,roc-auc_grind,roc-auc_grindcore,roc-auc_groove,roc-auc_grunge,roc-auc_guilty pleasure,roc-auc_guitar,roc-auc_guitar solo,roc-auc_guitar virtuoso,roc-auc_gypsy,roc-auc_hair metal,roc-auc_hammond,roc-auc_handclaps,roc-auc_happy,roc-auc_happy hardcore,roc-auc_hard bop,roc-auc_hard dance,roc-auc_hard rock,roc-auc_hardcore,roc-auc_hardcore punk,roc-auc_harmonica,roc-auc_haunting,roc-auc_heavy,roc-auc_heavy metal,roc-auc_hip-hop,roc-auc_hot,roc-auc_house,roc-auc_humor,roc-auc_hungarian,roc-auc_hypnotic,roc-auc_idm,roc-auc_indian,roc-auc_indie,roc-auc_indie folk,roc-auc_indie pop,roc-auc_indie rock,roc-auc_industrial,roc-auc_industrial metal,roc-auc_inspirational,roc-auc_inspiring,roc-auc_instrumental rock,roc-auc_intense,roc-auc_interesting,roc-auc_irish,roc-auc_irish folk,roc-auc_italian,roc-auc_italian pop,roc-auc_italiana,roc-auc_italo disco,roc-auc_j-pop,roc-auc_jam bands,roc-auc_jamaica,roc-auc_jangle pop,roc-auc_japanese,roc-auc_jazz,roc-auc_jazz funk,roc-auc_jazz fusion,roc-auc_jazz instrumental,roc-auc_jazz rock,roc-auc_jazzy,roc-auc_joyful,roc-auc_jungle,roc-auc_krautrock,roc-auc_laidback,roc-auc_late night,roc-auc_latin,roc-auc_latin jazz,roc-auc_latin pop,roc-auc_latin rock,roc-auc_latino,roc-auc_lo-fi,roc-auc_loud,roc-auc_lounge,roc-auc_lovely,roc-auc_lovers rock,roc-auc_lush,roc-auc_madchester,roc-auc_magic,roc-auc_mali,roc-auc_math rock,roc-auc_meditation,roc-auc_melancholy,roc-auc_mellow,roc-auc_melodic,roc-auc_metal,roc-auc_metalcore,roc-auc_mexican,roc-auc_mexico,roc-auc_minimal,roc-auc_minimalism,roc-auc_miscellaneous,roc-auc_mod,roc-auc_modern country,roc-auc_modern jazz,roc-auc_mood music,roc-auc_morning,roc-auc_motown,roc-auc_mpb,roc-auc_musical,roc-auc_neo-prog,roc-auc_neo-soul,roc-auc_neoclassical,roc-auc_new age,roc-auc_new orleans,roc-auc_new romantic,roc-auc_new wave,roc-auc_new york,roc-auc_new zealand,roc-auc_night,roc-auc_no wave,roc-auc_noise,roc-auc_noise pop,roc-auc_noise rock,roc-auc_northern soul,roc-auc_norway,roc-auc_norwegian,roc-auc_nostalgia,roc-auc_nostalgic,roc-auc_nu metal,roc-auc_oi,roc-auc_old school,roc-auc_orchestral,roc-auc_organ,roc-auc_party,roc-auc_peaceful,roc-auc_percussion,roc-auc_piano,roc-auc_piano jazz,roc-auc_playful,roc-auc_poetry,roc-auc_polish,roc-auc_pop,roc-auc_pop punk,roc-auc_pop rock,roc-auc_portugal,roc-auc_portuguese,roc-auc_positive,roc-auc_post-grunge,roc-auc_post-hardcore,roc-auc_post-metal,roc-auc_post-punk,roc-auc_post-rock,roc-auc_power metal,roc-auc_power pop,roc-auc_powerful,roc-auc_praise,roc-auc_prog rock,roc-auc_progressive,roc-auc_progressive house,roc-auc_progressive metal,roc-auc_progressive rock,roc-auc_progressive trance,roc-auc_proto-punk,roc-auc_psychedelic,roc-auc_psychedelic rock,roc-auc_psychobilly,roc-auc_psytrance,roc-auc_punk,roc-auc_punk rock,roc-auc_punk-pop,roc-auc_quebec,roc-auc_quebecois,roc-auc_quiet,roc-auc_quiet storm,roc-auc_quirky,roc-auc_ragga,roc-auc_rainy day,roc-auc_rave,roc-auc_reggae,roc-auc_reggaeton,roc-auc_relaxing,roc-auc_religious,roc-auc_retro,roc-auc_riot grrrl,roc-auc_rnb,roc-auc_road trip,roc-auc_rock,roc-auc_rock en espanol,roc-auc_rock n roll,roc-auc_rockabilly,roc-auc_rockin,roc-auc_rocksteady,roc-auc_romantic,roc-auc_roots,roc-auc_roots reggae,roc-auc_roots rock,roc-auc_rumba,roc-auc_sad,roc-auc_salsa,roc-auc_samba,roc-auc_san francisco,roc-auc_saxophone,roc-auc_scandinavian,roc-auc_scottish,roc-auc_screamo,roc-auc_seattle,roc-auc_sensual,roc-auc_sentimental,roc-auc_sex,roc-auc_sexy,roc-auc_shoegaze,roc-auc_silly,roc-auc_sing along,roc-auc_singer songwriter,roc-auc_ska,roc-auc_ska punk,roc-auc_skate punk,roc-auc_sleep,roc-auc_sleepy,roc-auc_slowcore,roc-auc_sludge metal,roc-auc_smooth,roc-auc_smooth jazz,roc-auc_soft,roc-auc_soft rock,roc-auc_songwriter,roc-auc_soothing,roc-auc_soul,roc-auc_southern gospel,roc-auc_southern rock,roc-auc_space,roc-auc_space rock,roc-auc_spain,roc-auc_spanish,roc-auc_spanish rock,roc-auc_speed,roc-auc_speed metal,roc-auc_spiritual,roc-auc_spoken word,roc-auc_stand-up,roc-auc_stand-up comedy,roc-auc_stoner,roc-auc_stoner metal,roc-auc_stoner rock,roc-auc_straight edge,roc-auc_strings,roc-auc_surf,roc-auc_surf rock,roc-auc_sweden,roc-auc_swedish,roc-auc_sweet,roc-auc_swing,roc-auc_symphonic black metal,roc-auc_symphonic metal,roc-auc_synth,roc-auc_synthpop,roc-auc_tango,roc-auc_tech house,roc-auc_technical death metal,roc-auc_techno,roc-auc_texas,roc-auc_thrash,roc-auc_thrash metal,roc-auc_traditional,roc-auc_trance,roc-auc_tribal,roc-auc_trip-hop,roc-auc_trippy,roc-auc_trumpet,roc-auc_turkish,roc-auc_turntablism,roc-auc_uk,roc-auc_underground,roc-auc_underground rap,roc-auc_upbeat,roc-auc_uplifting,roc-auc_urban,roc-auc_usa,roc-auc_video game music,roc-auc_viking metal,roc-auc_violin,roc-auc_vocal jazz,roc-auc_waltz,roc-auc_warm,roc-auc_weird,roc-auc_west coast,roc-auc_west coast rap,roc-auc_wistful,roc-auc_work,roc-auc_workout,roc-auc_world,roc-auc_world fusion,roc-auc_worship
0,Musicset Supervised,0.7344406734381307,0.8205929918208025,0.9901188097801333,0.9703934410157401,0.9232532169378154,0.9098835827234606,0.7975632525612064,0.900583564742619,0.9334945425165402,0.9063922079306694,0.9492638032087867,,0.8138611881215432,0.9766131245379859,0.9571985654625766,0.980352051568117,0.8865362695878397,0.8359453755431409,0.9510493620558649,0.8166658916377293,0.9075241480991554,0.9547947060332469,0.7827934978928356,0.8459226669971496,0.8772474180790065,0.9298759630389188,0.6902966405851944,0.9480887118029871,0.7898386728921838,0.9372429487709216,0.9459942058850653,0.9730928964006778,0.8563141821846313,0.8681340125516999,0.9332046119266091,0.7938954783191672,0.9622898682417084,0.6641377381398867,0.7715532958357739,0.9094124176863196,0.972281979149429,0.9986942128263998,0.824263551192855,0.840240066354716,0.9724261728186383,0.9730813391529298,0.8959289847819735,0.847957876593057,0.7992697624955689,0.7920120008688132,0.9962199112226096,0.876678482807515,0.8047874005516541,0.8260846947595317,0.959840220385675,0.8280987829374926,0.7825781429721647,0.9753642395159607,0.9046851760039663,0.9848808086694696,0.9461589621106086,0.9479808552217548,0.9473820988375854,0.7796691870153838,0.944666094071796,0.9161889274755158,0.9280795796071644,0.942100026693198,0.9923437658526321,0.9576339193381592,0.7635464245899029,0.7574205870409553,0.9414126394052045,0.89496748979733,0.9590304973696285,0.9389024719179334,0.7862439342017002,0.8413263314880266,0.6702196711296645,0.7259508322525667,0.7959613385990438,0.9678693945029965,0.953504345361679,0.8607235257098905,0.9566009905018039,0.7131865204049759,0.995259462401161,0.8715757575757576,0.8661709951840748,0.9190129347639429,0.9796619133668028,0.9343659937571712,0.7211054377236624,0.9872152073414752,0.9164989821236177,0.9461727629675553,0.9578072016893234,0.8491827159472637,0.9285540438256069,0.9269969796285585,0.9631400017456577,0.9627493112947658,0.9407592707685933,0.9500948930296756,0.9812822107081175,0.631688823925199,0.9757844177193683,0.9656775914590741,0.9895361719718893,0.9380283713862247,0.7130175833712137,0.9915678088703344,0.9985618286412462,0.9977386187577271,0.9955454395216418,0.8000671148876787,0.7526158951185831,0.9318090264184373,0.934633202667617,0.7048534775033719,0.8067592699941757,0.9616271546161815,0.9583787235806709,0.9871028922890925,0.9871783872911715,0.8316319027990313,0.9879061705794716,0.9947883193700957,0.9969394680286433,0.9468295203800489,0.9389433803945001,0.9305448532451426,0.9798041372808043,0.9291199779477638,0.9517833815626292,0.91298854511886,0.8296824202287778,0.963727260150792,0.8729163005689561,0.7430511668015286,0.687321947781139,0.9622586846959127,0.9645494440261194,0.8205699303111847,0.9588685481820494,0.9818298335869096,0.6752677759538965,0.7770576252077727,0.892302960757557,0.990297124103437,0.8053647161927416,0.8630123820940172,0.9914351947890304,0.9023202365574841,0.9874355841258036,0.9361475797688117,0.9774834634176639,0.9955843081649534,0.9713423136003781,0.9208381824039923,0.932366576819407,0.9245079869311789,0.7911097899393142,0.7822944601984012,0.7577623988799448,0.7211069945533318,0.7184656852581381,0.7990236001582436,0.9234938885436089,0.9135755642207255,0.9892913575881067,0.8810178106533327,0.8870647198059273,0.9222571599319634,0.9477535902625746,0.406075913511472,0.7665579994763027,0.8660430183065416,0.9080835853127047,0.8979526978844783,0.9869971903476631,0.9430293509714758,0.9126076243807882,0.9787290164983179,0.8811936131172148,0.8755902968786045,0.8386215098241986,0.9599868616822267,0.9942650403142443,0.8202224654616455,0.8979465016178129,0.990923362941541,0.9480183300101445,0.8122183577520126,0.9302832287506562,0.8641690211054053,0.8795883604903465,0.9427268008592268,0.9470303781773094,0.9908758027760514,0.9539211359137745,0.980483818137297,0.9688384320865799,0.8235223742941417,0.8123656382677954,0.7783050076500021,0.9142546164535087,0.9276755655406453,0.9855843592443899,0.9944614111318022,0.8189739930915071,0.9439638143369964,0.9075889915641807,0.9791975234087457,0.943168376331694,0.7723452149849243,0.9835286333217378,0.9834627938685286,0.9895543375543375,0.8104451620504893,0.923832220819051,0.8321492895737442,0.8697301410418028,0.8657225643215642,0.9468224032196817,0.8996329028176162,0.9782727292688158,0.9720989519403267,0.8733169435399196,0.7895514018691588,0.9547386026069242,0.9958935370884796,0.9933434893342309,0.9356449337961618,0.9655556174926119,0.9767689951147003,0.8913772954611213,0.8768776720452351,0.8917891858167509,0.953246391560154,0.9823775371330468,0.8283822920976417,0.9700810326645538,0.9626690593765379,0.6220611840241714,0.8710931040185216,0.968605931006225,0.9466914651787559,0.8827781815092415,0.9404122711682338,0.9164697805373418,0.9071848359767383,0.9619094361803449,0.9743836843135278,0.8767363818976722,0.7910442331541959,0.914368026800092,0.7464046233909845,0.708128435678671,0.9137811240969662,0.9830491422848111,0.8598992250677644,0.8641906218807033,0.8936101344364012,0.9914032922053759,0.8243858217281705,0.9622720506140677,0.9804022551360336,0.9762838931754204,0.8628596502117212,0.9567096038523976,0.9354241758848794,0.9684178534658063,0.983959814603606,0.9621628537025888,0.8742899324554806,0.8127831772537072,0.9901194657978245,0.8871637422635804,0.8044965555824779,0.8279139250982827,0.9438639504820328,0.9868610010451049,0.990234002899151,0.9588562923412223,0.9396800441318439,0.891057515994459,0.7409022622190458,0.9092588653913096,0.7695773528066694,0.9952658123191401,0.9048686523467406,0.9804737516005122,0.7706398920799781,0.997920609546209,0.9785933939618269,0.9593061696764329,0.8456443168024046,0.8217355122306377,0.8041223963841,0.9478807083252307,0.9823463986811072,0.9362540882870398,0.9471409121090649,0.966975986180149,0.9271129476584022,0.6948987184787102,0.9523464313774139,0.9951540210874509,0.9442121830656862,0.7814490116615664,0.6327160118420636,0.9432278239611049,0.9866902318324761,0.9464579458565819,0.9346042105553031,0.973012003068291,0.908608964380341,0.9491922882422708,0.9714554159288502,0.9825702479338843,0.9340689313695001,0.8506753056994668,0.8077991383538895,0.8421157943450938,0.9500557966522009,0.9143386462838973,0.8912187194424933,0.9764635494055316,0.9961704548587353,0.8634405140896231,0.7742636927742163,0.7515948055888885,0.6211063742683153,0.9736445667841215,0.9773250642185983,0.9009507026705431,0.8940190201077168,0.7744089663623721,0.8196431218164926,0.9475489993241473,0.8583047343394666,0.911648574343858,0.9943310657596371,0.7258596967177647,0.9017336945934937,0.8013458435056068,0.8607257006469387,0.9721516545555514,0.8646064970415589,0.8338966720990794,0.8490827200462453,0.6286881222455796,0.9552962242598253,0.977092802320058,0.8741315293937086,0.9180446059675316,0.9538505295753179,0.9817123071704164,0.9120225989924836,0.6990989846966198,0.976050836949783,0.8064673102287289,0.8640396080993703,0.9820906644587042,0.9585387560134613,0.9040644534372285,0.9926191704606461,0.9539373418449505,0.9104735699292711,0.9229165794851707,0.9551412028831384,0.9822585283979447,0.9494496771517468,0.9508246698226934,0.8899648687745402,0.8253938739249264,0.9452569151817272,0.8654058844381425,0.9544959216580335,0.8626892022213369,0.9812587682960509,0.8238080860363469,0.9816779156936044,0.963029195513645,0.9962977287818052,0.8500286339320461,0.8360340622545575,0.7838821777262949,0.9717685950413223,0.9640711213585775,0.7779729351205154,0.8234324433732076,0.9877732257397062,0.8810268358352233,0.9389653345427034,0.7812616300707108,0.990421059885604,0.8601189240692748,0.9455032911408751,0.9943542499674838,0.8680369708797111,0.9140202074465887,0.8269623467086159,0.9846067512216944,0.9861703938665579,0.7653073746438595,0.9700857093154631,0.8472531566963362,0.813825368636708,0.9790983750342911,0.8838733705772812,0.9018115471368344,0.7685961987941572,0.6955959589079418,0.8177961638442993,0.9662708631998844,0.8505972308328167,0.7469951553822521,0.863969546573114,0.9611738736796261,0.9688797687676658,0.9744092775490386,0.8836649815976543,0.8487446459805258,0.9086663677386734,0.9952277706173461,0.9017778163648694,0.9800536737031582,0.8448784511525385,0.8829248311425962,0.8306144393241167,0.8617187176835573,0.9367498940153022,0.9945228006369039,0.9294797697939059,0.8159824198552224,0.9152068439445814,0.8756418143951992,0.9646438141861963,0.992163346818899,0.6991235805538665,0.9746459083886302,0.7842422845011354,0.9550825910557474,0.9997560802540313,0.9986246960991721,0.961249521649446,0.9638837937150779,0.9777940392947725,0.981680767157974,0.9313401152372288,0.9185491648217206,0.9283092186854072,0.8519939968654201,0.7841481612686367,0.7786701287695328,0.9354081337139547,0.9962364542888268,0.9702508471270812,0.8405875185756443,0.9433537607182612,0.9577614856528951,0.9867353878188726,0.9919211327542484,0.9656039368612864,0.9649684099223718,0.9703509749006001,0.9738380458566406,0.8962860686233981,0.9788728863728864,0.8298564994362688,0.9310573683967589,0.8511410271068437,0.9126653452840283,0.8855803979373017,0.9840317197005095,0.7227061113552982,0.8866428966342086,0.9836280991735538,0.8271595246306961,0.8063627966236662,0.9201331677361485,0.7622305601311065,0.7872284180090872,0.9905241391509566,0.7793403683012622,0.9763276743142515,0.8530052894747717,0.7849716836840147,0.8043100125714585,0.8713573684586977,0.9733787195298597,0.8733439321674615,0.6178620834809953,0.889799096849414,0.9189790894836528,0.9106564926417962,0.9570488658651463
