,model-name,map_00s,map_10s,map_50s,map_60s,map_70s,map_80s,map_90s,map_acid,map_acid jazz,map_acoustic,map_acoustic guitar,map_adult alternative pop rock,map_adult contemporary,map_africa,map_african,map_afrobeat,map_aggressive,map_alt rock,map_alt-country,map_alternative,map_alternative country,map_alternative metal,map_alternative pop,map_alternative pop rock,map_alternative rock,map_ambient,map_american,map_americana,map_angry,map_anti-folk,map_arabic,map_argentina,map_art rock,map_atmospheric,map_attitude,map_aussie,map_austin,map_australia,map_australian,map_avant-garde,map_avant-garde metal,map_bachata,map_background,map_badass,map_balkan,map_banjo,map_bass,map_bay area,map_beat,map_beautiful,map_bebop,map_belgian,map_belgium,map_berlin,map_big beat,map_bittersweet,map_black,map_black metal,map_blue-eyed soul,map_bluegrass,map_blues,map_blues rock,map_bossa nova,map_bouncy,map_brasil,map_brass,map_brazilian,map_breakbeat,map_breakcore,map_breaks,map_brilliant,map_british,map_british folk,map_britpop,map_brutal,map_cabaret,map_california,map_calm,map_canada,map_canadian,map_catchy,map_ccm,map_celtic,map_chamber pop,map_chanson,map_chicago,map_chicago blues,map_chile,map_chillout,map_christian,map_christian metal,map_christian rock,map_classic,map_classic country,map_classic rock,map_classic soul,map_classical,map_close harmony,map_club,map_colombia,map_comedy,map_conscious,map_contemporary christian,map_contemporary folk,map_contemporary jazz,map_cool,map_cool jazz,map_country,map_country pop,map_country rock,map_crazy,map_crust,map_cuba,map_cuban,map_cumbia,map_cute,map_czech,map_dance,map_dance pop,map_danish,map_dark,map_dark ambient,map_darkwave,map_death metal,map_deathcore,map_deep,map_deep house,map_delta blues,map_dirty south,map_disco,map_disney,map_doo wop,map_doom metal,map_dope,map_downbeat,map_downtempo,map_dream,map_dream pop,map_dreamy,map_drinking,map_driving,map_drone,map_drum and bass,map_drums,map_dub,map_dubstep,map_duet,map_dutch,map_east coast,map_east coast rap,map_easy,map_easy listening,map_ebm,map_eerie,map_electric blues,map_electro,map_electro house,map_electro-industrial,map_electroclash,map_electronic,map_electropop,map_emo,map_emotional,map_energetic,map_energy,map_england,map_english,map_epic,map_ethereal,map_ethnic,map_eurodance,map_europop,map_experimental,map_experimental rock,map_fado,map_fantastic,map_feel good,map_fiddle,map_finland,map_finnish,map_flamenco,map_flute,map_folk,map_folk metal,map_folk pop,map_folk rock,map_france,map_freak folk,map_free jazz,map_freedom,map_french,map_french house,map_french pop,map_fun,map_funk,map_funky,map_funny,map_fusion,map_gangsta,map_gangsta rap,map_garage,map_garage punk,map_garage rock,map_gentle,map_german,map_germany,map_glam,map_glam rock,map_glitch,map_goa trance,map_gorgeous,map_gospel,map_goth,map_goth rock,map_gothic,map_greek,map_grime,map_grind,map_grindcore,map_groove,map_grunge,map_guilty pleasure,map_guitar,map_guitar solo,map_guitar virtuoso,map_gypsy,map_hair metal,map_hammond,map_handclaps,map_happy,map_happy hardcore,map_hard bop,map_hard dance,map_hard rock,map_hardcore,map_hardcore punk,map_harmonica,map_haunting,map_heavy,map_heavy metal,map_hip-hop,map_hot,map_house,map_humor,map_hungarian,map_hypnotic,map_idm,map_indian,map_indie,map_indie folk,map_indie pop,map_indie rock,map_industrial,map_industrial metal,map_inspirational,map_inspiring,map_instrumental rock,map_intense,map_interesting,map_irish,map_irish folk,map_italian,map_italian pop,map_italiana,map_italo disco,map_j-pop,map_jam bands,map_jamaica,map_jangle pop,map_japanese,map_jazz,map_jazz funk,map_jazz fusion,map_jazz instrumental,map_jazz rock,map_jazzy,map_joyful,map_jungle,map_krautrock,map_laidback,map_late night,map_latin,map_latin jazz,map_latin pop,map_latin rock,map_latino,map_lo-fi,map_loud,map_lounge,map_lovely,map_lovers rock,map_lush,map_madchester,map_magic,map_mali,map_math rock,map_meditation,map_melancholy,map_mellow,map_melodic,map_metal,map_metalcore,map_mexican,map_mexico,map_minimal,map_minimalism,map_miscellaneous,map_mod,map_modern country,map_modern jazz,map_mood music,map_morning,map_motown,map_mpb,map_musical,map_neo-prog,map_neo-soul,map_neoclassical,map_new age,map_new orleans,map_new romantic,map_new wave,map_new york,map_new zealand,map_night,map_no wave,map_noise,map_noise pop,map_noise rock,map_northern soul,map_norway,map_norwegian,map_nostalgia,map_nostalgic,map_nu metal,map_oi,map_old school,map_orchestral,map_organ,map_party,map_peaceful,map_percussion,map_piano,map_piano jazz,map_playful,map_poetry,map_polish,map_pop,map_pop punk,map_pop rock,map_portugal,map_portuguese,map_positive,map_post-grunge,map_post-hardcore,map_post-metal,map_post-punk,map_post-rock,map_power metal,map_power pop,map_powerful,map_praise,map_prog rock,map_progressive,map_progressive house,map_progressive metal,map_progressive rock,map_progressive trance,map_proto-punk,map_psychedelic,map_psychedelic rock,map_psychobilly,map_psytrance,map_punk,map_punk rock,map_punk-pop,map_quebec,map_quebecois,map_quiet,map_quiet storm,map_quirky,map_ragga,map_rainy day,map_rave,map_reggae,map_reggaeton,map_relaxing,map_religious,map_retro,map_riot grrrl,map_rnb,map_road trip,map_rock,map_rock en espanol,map_rock n roll,map_rockabilly,map_rockin,map_rocksteady,map_romantic,map_roots,map_roots reggae,map_roots rock,map_rumba,map_sad,map_salsa,map_samba,map_san francisco,map_saxophone,map_scandinavian,map_scottish,map_screamo,map_seattle,map_sensual,map_sentimental,map_sex,map_sexy,map_shoegaze,map_silly,map_sing along,map_singer songwriter,map_ska,map_ska punk,map_skate punk,map_sleep,map_sleepy,map_slowcore,map_sludge metal,map_smooth,map_smooth jazz,map_soft,map_soft rock,map_songwriter,map_soothing,map_soul,map_southern gospel,map_southern rock,map_space,map_space rock,map_spain,map_spanish,map_spanish rock,map_speed,map_speed metal,map_spiritual,map_spoken word,map_stand-up,map_stand-up comedy,map_stoner,map_stoner metal,map_stoner rock,map_straight edge,map_strings,map_surf,map_surf rock,map_sweden,map_swedish,map_sweet,map_swing,map_symphonic black metal,map_symphonic metal,map_synth,map_synthpop,map_tango,map_tech house,map_technical death metal,map_techno,map_texas,map_thrash,map_thrash metal,map_traditional,map_trance,map_tribal,map_trip-hop,map_trippy,map_trumpet,map_turkish,map_turntablism,map_uk,map_underground,map_underground rap,map_upbeat,map_uplifting,map_urban,map_usa,map_video game music,map_viking metal,map_violin,map_vocal jazz,map_waltz,map_warm,map_weird,map_west coast,map_west coast rap,map_wistful,map_work,map_workout,map_world,map_world fusion,map_worship
0,Musicset Supervised,0.08647640325462803,0.008446501188955576,0.3157133059969677,0.39129311231426034,0.20315507171060165,0.2989872102056865,0.1318989244041059,0.01645050660304624,0.06937281655919535,0.25242423334820335,0.18074807200846638,,0.00692005223225099,0.41801073502073455,0.5546940238672395,0.09412388963838633,0.006358074151772676,0.01175328590942755,0.20113499781433608,0.20910977715077034,0.017850008344490506,0.22592755394537628,0.00812596904748776,0.0014342353330837106,0.2603782166622461,0.3669723723291754,0.05160511147257144,0.1556656647246261,0.006286042604867095,0.08206266348951073,0.07477410963660994,0.07368752733853629,0.026789462470814523,0.05789000140770716,0.013024074179955452,0.010727849286513293,0.25726184099907795,0.001129542713461254,0.011705329807923954,0.0776500965617109,0.18088866908024698,0.8812550077608197,0.027572231174802668,0.008861206442701467,0.4582069054763054,0.2945515743373346,0.05613803736456504,0.010397298311330237,0.008520410292472675,0.08194653287554637,0.21483490172617167,0.00919245119001737,0.006027433279457741,0.02528909655600682,0.061489607506728196,0.01060114277460414,0.004812694430944458,0.5590602755804776,0.00718119949278015,0.6090222183630734,0.6426947362326411,0.33938183455487975,0.33914706104210385,0.0017300737665270377,0.33630594396660973,0.08266198376181468,0.18099621539212396,0.09925924930633306,0.410984674021932,0.08833323841579221,0.03113795079607675,0.06699709916978358,0.003557158240104697,0.07504369966164304,0.05740099864490802,0.055057555245371405,0.008465718126625176,0.015726174654611375,0.005834721717000417,0.03546448435463965,0.03450413308018897,0.11999962255598293,0.4505937534372166,0.005823218393776018,0.1902085041104601,0.0021467786933537427,0.18724423473832838,0.011887238570443359,0.18827639141011263,0.27064390696283463,0.23997089639885016,0.1971005666461787,0.009506415911512576,0.17250563947448738,0.28754250675019893,0.0408662787803398,0.3400276589951884,0.01415679899394667,0.1301457611419553,0.018072690231160333,0.45996239007169903,0.034831809292945354,0.10063219548810957,0.03928961990300952,0.1602499644079229,0.01709129591072537,0.026659917322044202,0.6761629137655207,0.07162078307805482,0.06634738949758463,0.0043896528248670245,0.3329881385316473,0.6040067371957499,0.35684708332791915,0.6300874513510119,0.015033820234704903,0.006681771164610701,0.4510512847349641,0.05013848339700722,0.0022321156693554576,0.03418373714227924,0.1836980297916095,0.16706052951259062,0.7586673508398324,0.46438679286271767,0.020393008380034182,0.3328276238748427,0.23985120822446063,0.34980085946427514,0.26471441277804514,0.07082851912755307,0.5231193676171698,0.398311690243629,0.025579981224836564,0.04029691809966104,0.15676230837111502,0.010534726318819899,0.1989662203481379,0.043389717220084334,0.008298867679051624,0.007901069691401733,0.08847817760149276,0.7078819233033199,0.01670109387728681,0.40227721553261697,0.5637432416518342,0.019004804450186662,0.030933914604480136,0.06264614587646368,0.132637345235313,0.0066191368610950645,0.11134632083994676,0.6675624576282241,0.012462892361945314,0.04927215301830775,0.21967082968643506,0.2429729430539927,0.28808871210820114,0.09669575502965393,0.4174446119170111,0.0867216389185312,0.2023040721254933,0.012890865126572839,0.013426927213905567,0.0031025357290052733,0.004315895725653981,0.011194276491782,0.03529990120487045,0.044211607658931174,0.05368005289997535,0.4143698152479752,0.020356779529143845,0.20460193310577907,0.07429720607436269,0.008563953675390474,0.008624891427683792,0.01471926564735382,0.01010791491587856,0.05250251553277372,0.2576379373466272,0.6130751866003482,0.11299824699337505,0.36523522592495955,0.2846445954676925,0.005630463255176342,0.07947461216509222,0.016330794145316872,0.04297059002817103,0.2751560357072686,0.02216863026064928,0.20781471268092822,0.14897914510064844,0.032846325814316506,0.03933438793453189,0.2984415762484378,0.0842113260997816,0.13365760720738304,0.3581362819100904,0.07000550314277211,0.28345208461139304,0.3506308875623736,0.13355938173773713,0.3168293992841207,0.013659014375840103,0.06551126640893193,0.008038219631307965,0.013426457166827055,0.060645249141192376,0.290901760536196,0.5718623141085767,0.0034379531297899267,0.4359245318798942,0.04668001735068277,0.2120019356002933,0.1903216162073636,0.008180462268863509,0.38491581254971186,0.022399991771433165,0.47010353764897694,0.023464159878480582,0.06519233294483988,0.003092078745625406,0.23223765531243687,0.006379832917472191,0.16297103075284539,0.26121157198678513,0.1265476329507498,0.07435498367600131,0.04356988409056554,0.022432648901744956,0.4308224957235142,0.38353274571585644,0.07379646639273352,0.3866286533365081,0.5943968171316272,0.36252018195544966,0.01681853824288955,0.015534709301989033,0.018268226940862983,0.44797747605075944,0.7679284831429694,0.010968956337080319,0.4467070753104908,0.12679629272861315,0.0008741989479619702,0.04931725627342131,0.21579363276645389,0.20461297328939893,0.3869538030851811,0.06091000213527272,0.17773673033754023,0.251595587394458,0.35618565021104004,0.325310822420531,0.015231144357631322,0.005028927270734922,0.014152768151222466,0.006208115887453179,0.005539550660862758,0.23730969212182268,0.22394839907597236,0.15121748223844023,0.01801401833404363,0.06289986828517842,0.4318483867936628,0.0040265652778414185,0.15701105532902276,0.3183781950324434,0.11490155179802494,0.01628818407832919,0.6285578651092714,0.09734299548600055,0.2525898696729134,0.09291130724516201,0.13252820865976633,0.03556692978548717,0.004083144765532767,0.23808028284559432,0.07608406691930963,0.029871069124342717,0.009482356362735766,0.3605350964777583,0.19039785683984362,0.29122453524465247,0.06233514584934379,0.0733105642945474,0.06693030748573389,0.0016706389508628664,0.1803522100503803,0.012411860785536391,0.1807288627719287,0.029395493601187175,0.016661097959698272,0.003619081804923163,0.43239780843073,0.299997775508466,0.11933853384919998,0.03957974101237801,0.08588008579453799,0.015603137768728377,0.4909348805115719,0.6169700229486996,0.08907213845124731,0.08272621422795531,0.42837515625387823,0.09151635488162489,0.0017328509630283647,0.05965759849163853,0.18988426341025688,0.027798452097075182,0.006729948850100639,0.0021358016388247493,0.3358828326892309,0.27846553292146164,0.13782187199515777,0.01674748326858842,0.1264748815124483,0.02548401626251391,0.31327680910353434,0.04571346400998016,0.06188173873739881,0.24631912610827073,0.04708979413436791,0.006553400323653341,0.008082247146449733,0.047105998006834494,0.1358514253280772,0.017112917189638074,0.17904468296604645,0.40436576717279005,0.02240188984410526,0.018959640925223703,0.006640971266896063,0.0014317234242197082,0.32359532572691246,0.34913421457162025,0.06377547499540098,0.057173978645552466,0.0006462883612324659,0.043296312290273684,0.11842440585435114,0.02177404317981382,0.284405960036797,0.13363531350710584,0.004189143471548118,0.016212725193800678,0.025034338386213866,0.4268473541240171,0.44344976914053724,0.09738767304069978,0.03801004253138647,0.020589408500539225,0.002002695432188724,0.08419800162343784,0.5945559687777108,0.028134383878627073,0.2031334026682703,0.3373254758302972,0.6215965608636371,0.11411414186294205,0.002722493372311741,0.09902530105382958,0.008466917984359319,0.0853938091212265,0.1729056356077482,0.32127302638327065,0.26304368474867756,0.450765714318571,0.04456732648870824,0.22541773320964734,0.09863963506875359,0.4945484693293052,0.7017716500553614,0.5697834356867144,0.3635843901460794,0.014717543650689599,0.023538517265592078,0.019209341507635782,0.023307855488348878,0.04276848259984175,0.02065524125074645,0.28339357879072774,0.004658190182103611,0.2559598910530737,0.7539418487298116,0.6336800444693749,0.0895004619018785,0.018717081380078517,0.00830722743538427,0.11747339875993225,0.5472012637197287,0.005054541512314364,0.41024008473997053,0.14882210227243028,0.09228850301796673,0.3858584093843782,0.004802598191791612,0.49870445784909695,0.04052984898722588,0.15876213652901014,0.34037523024120236,0.01632404606788163,0.25360688676154997,0.04396010703575473,0.7246343881886564,0.6758382959025765,0.0057309071190660785,0.2545242775337423,0.011839505570983505,0.009146695143525993,0.4876758658507511,0.02212122298692345,0.007638225506883377,0.001970200390186012,0.0030825106140231475,0.04900389391648788,0.34525387448840483,0.004298639867982432,0.005120823281109147,0.018886306756026244,0.588127543246363,0.3356182910930071,0.10083595863384567,0.015612382009222811,0.003098186361921303,0.02095073829596438,0.2405717015664646,0.06245114306001944,0.6269010698038697,0.02039497777009046,0.054598686780524944,0.0051367018125358255,0.023298585531131708,0.47154313960150246,0.6100712194568413,0.14606868819650784,0.009738953629365669,0.06431856560914218,0.1706520500193887,0.4078934220151316,0.42366788682180573,0.0050906218357455145,0.14672954584079265,0.005534859391175349,0.1733130131261094,0.8803588094855636,0.24444011747067115,0.34603179547158597,0.19045822569468734,0.5689506966019953,0.04243194207901299,0.01551319606426426,0.3462066793422352,0.16992235617078247,0.020416845530361254,0.05512303413483919,0.01778619540708768,0.23548466358492745,0.5942755758914041,0.3151038110453058,0.02660463923216939,0.2131074780096694,0.3591654190369003,0.3278821450082627,0.4806136786586004,0.2645828330413748,0.18951051901586657,0.14890085923300175,0.3563876113097984,0.02366787525765825,0.6843198951271886,0.009414770588486669,0.15805289542473652,0.03367309630835429,0.0814850023056988,0.021358155284592388,0.10918488067579561,0.013013273391396287,0.062495179916706396,0.021809102321942397,0.019700052248787795,0.025722532868401714,0.04475486325483621,0.019377020656172816,0.017962687132589077,0.3468998624784193,0.01660129291449045,0.18542011169965192,0.015766398671347326,0.003037763669403115,0.010577163907222999,0.0809620037698395,0.24838379361350713,0.005345415027016929,0.002639691944279829,0.018654135174516372,0.2634545656704338,0.04343246166052614,0.2788853060555324
1,Audioset Supervised,0.06973550504675018,0.007978899254702328,0.28721249875169175,0.30576545828418167,0.15997005511090368,0.2558399373944727,0.1049529609815005,0.014051876883478247,0.051948450278968265,0.21597763140812187,0.165715198865464,,0.005113041786778711,0.2577533039057577,0.39148676654830816,0.0158117283274654,0.008582051203217894,0.007105581456556137,0.10594823401568987,0.1892533964540622,0.028456956819140386,0.12447730729922885,0.007421083395546689,0.0008194132876332058,0.2216576752344653,0.33419673604064487,0.05223076237264452,0.07995031225801244,0.0050717812118919285,0.008464281597069821,0.029585033304802517,0.006159900238375794,0.018555649083811677,0.05698188635450301,0.01105279660530245,0.0056152851681058645,0.005307311891991887,0.0012922105945800066,0.010038704761742165,0.05339105947059383,0.10091104772931453,0.8674898599655578,0.04468222883856252,0.0038152070473814153,0.3441027806868361,0.24973957109152783,0.049758690982013645,0.006764781614722806,0.014586800494915713,0.07253064887989054,0.1780733589128115,0.006451960334098549,0.0030607973690671858,0.00718455816373571,0.012101610482953686,0.01319157511522563,0.004666866536869702,0.5018239239138717,0.009199068891796287,0.5134803755529039,0.5135793157069672,0.22933048491922953,0.2098581196494922,0.0013990306605185026,0.1876720569672641,0.04890717998994768,0.0716694289057878,0.06436095965790178,0.1912699441214433,0.042231353378015146,0.033510059843395515,0.05238118905811493,0.002253110626467078,0.038527398946394995,0.029782372402733195,0.044150496967075924,0.006185385017808431,0.01327957798991345,0.005516855568794687,0.031061217578637664,0.025461657567403196,0.0557733937490157,0.38293119927031666,0.005448060997290015,0.029318352252519584,0.002482495185876557,0.06555608073380291,0.0021263061415195245,0.14864916786079047,0.17656374604175962,0.09319379870441195,0.1458259809929393,0.009181373774680042,0.11687694765360486,0.21463819052757965,0.04075322731989649,0.30551662528813733,0.008443192885942079,0.1108469149036054,0.1162127766793297,0.4246202767600901,0.0377384789053066,0.06187240154600093,0.011204595055277286,0.11817153483111911,0.015734264683664047,0.021958574444749603,0.5685122069017737,0.054727136280364984,0.028259199648763507,0.0027766015250720007,0.1154578628124736,0.35124177372123006,0.13940056856107869,0.2764384731599541,0.006021602129211672,0.0019027029414342166,0.4075778002925865,0.04617743559641872,0.0019291729121260373,0.02479848494030272,0.22090533653324673,0.10466938813118429,0.6824822607024768,0.38249226601356934,0.019033321296639736,0.288760259655443,0.19541287382567332,0.23537758636071143,0.2139840418681355,0.030418716634417885,0.37853847372663324,0.30431946581323194,0.016812972034368535,0.02736982600034854,0.12132355578461054,0.010697486593291039,0.12797269481554957,0.03918204701084476,0.010036619211866648,0.007530930442095071,0.08607882265183375,0.6045678109171956,0.019720519776346222,0.3379713651358665,0.389605782593084,0.027692050049766402,0.024533678393064293,0.0461215850007724,0.07990681271568313,0.008505378548974606,0.0676334310401853,0.6560051208622051,0.015268728249727881,0.020677416781426844,0.1725411216759555,0.1804261751541684,0.3525683373185176,0.04128034129335659,0.37160788490009505,0.07162674798550796,0.16048080997898712,0.006918022955891763,0.013551086844735846,0.004803897766957453,0.0023770604696571676,0.008877788993911399,0.03523753784204862,0.060665450944427636,0.020285757817568372,0.3246360125610441,0.017975360427243573,0.16650613890442773,0.013819536917131744,0.005898671962440691,0.00031120558347283325,0.017277802793166763,0.00969416848321631,0.010198158398547397,0.11197386660944121,0.4893256064483653,0.05375338141098026,0.3176913115812922,0.16867719495421718,0.00482081888847641,0.06296049378363652,0.004633058490103087,0.02798792055700383,0.15428274020333374,0.014959483994915581,0.07569485002448145,0.0925175818960862,0.010222352511537136,0.028042474290121296,0.23901942038257573,0.06662525790182594,0.10121417590316324,0.27356546901002504,0.043619072313326,0.1706952341913816,0.2618897777178001,0.10363033308445822,0.18130162867366795,0.0038779772994980187,0.028669540672337197,0.004862957305397724,0.006548466251062287,0.04287560029001409,0.36488962704855227,0.4733393397539852,0.004909881935632224,0.3368271412878385,0.02770122489393413,0.04414914617148713,0.10280623267774382,0.0016526485271494802,0.250257283152352,0.014886822957989791,0.35955007864221233,0.017103123490330052,0.07640381676627296,0.00460107412453353,0.17298626357034333,0.003939427834821808,0.08121906808631606,0.24568395856872718,0.10387761705540402,0.0355073045433374,0.015355438948742544,0.019372916951454155,0.44305637276362186,0.331146921703884,0.07407320443912771,0.31136392408403823,0.5494183312841552,0.3031677530400047,0.008639376853464898,0.036768938649845914,0.013068186729786282,0.3761593313036234,0.7322830122762872,0.011142559428564618,0.35655861644433207,0.10766970948817314,0.0002761728371380118,0.024225759178660194,0.21675604127399217,0.11291529131047436,0.3333749927674085,0.04621766511062026,0.1274539382853827,0.19525226359318346,0.2836309345196604,0.19009759452673122,0.014063360441439347,0.0034320508981435837,0.0106604432304215,0.007667225943045538,0.004151612595103598,0.15786421619573465,0.09109009506128381,0.06546096325601453,0.00721311750599712,0.023774280086359838,0.3043057467406197,0.0015125953429299182,0.09986030952250474,0.26653667558864735,0.022786561243607308,0.006056652178677639,0.5962639226847951,0.06627679136075262,0.184253116374513,0.06325609027463047,0.10237427885720765,0.026622719247461072,0.006092576883635618,0.17968726006049224,0.013226668358848814,0.016698301670218615,0.009613463859150633,0.1932615096103746,0.05534384055307036,0.09126404533138105,0.006131405722021139,0.04855648205813672,0.043791590114937176,0.002315492813790563,0.13053960193544467,0.009330818993350623,0.19573530568023664,0.01413166950774204,0.0028885805398649613,0.003036833080881382,0.270489003045227,0.09003446590206117,0.07508366030741057,0.03359948508592673,0.0807881016746344,0.011416631937976611,0.4350438616618533,0.5385803972872818,0.05831175026188187,0.0318936135552289,0.3722295043152656,0.02016880183207171,0.001572709280268194,0.018076474923171885,0.15853090108530837,0.0336337810319536,0.003629391544451105,0.0023940881212509606,0.21442477565781573,0.09370397714741528,0.1433924083894878,0.020063875015481885,0.11256498588869347,0.00993591516459032,0.24492582988146003,0.047408300340899295,0.019226094183066696,0.16814547390530338,0.02702052594379631,0.003854453086683645,0.009758058395952542,0.034346588773673845,0.10043886223789045,0.02511343276024232,0.11375764715453955,0.4109220167458429,0.013122942806461705,0.016630499484527522,0.003910274468552553,0.0026952979307606575,0.2522309303790213,0.16645792308841345,0.05775862209847782,0.04945613436864554,0.0010805368815437328,0.036866563913197876,0.1006307903565929,0.02005075378950563,0.2546698908091308,0.27046554223871067,0.0028618533265148093,0.012425997139987021,0.011103259797123469,0.3886948721455707,0.3441056928633852,0.06853691283348713,0.013779689698836233,0.012262457502288578,0.0015738256472915878,0.08450786683642841,0.4984255986808645,0.016697691667417736,0.1359920093284823,0.24559629382750936,0.5440350636665401,0.06061942831815754,0.0016281929157463024,0.018915766929229923,0.00642163623180741,0.050503744229104794,0.14889580160705876,0.22100336493255265,0.1725903558908206,0.39431206097419985,0.018417365899047872,0.16609578042795076,0.05364028986849699,0.30509951585637585,0.6526528132318847,0.5050128774577896,0.3205719797511604,0.007513714793844631,0.006409589695634309,0.004234712047645253,0.024216589362341626,0.03603676748324368,0.008626131996048477,0.2277351773338555,0.004491275142546614,0.2189877757843568,0.6828122257390725,0.4983772956446062,0.06547959595435603,0.007980642848532974,0.004570412354030155,0.03636127637451911,0.45126280054219137,0.002840517001229284,0.3669291003206919,0.01649852321520222,0.0904524710747102,0.2875537414249997,0.005393513645647108,0.5005845511538868,0.03160920902486461,0.13815913180730816,0.2715154997130124,0.004902083032080762,0.11486984742171896,0.036588838538007824,0.6774049777720001,0.47997489088218714,0.004915098059947799,0.23284031645131337,0.015920630468287376,0.008088749260006045,0.4044620047170674,0.017506233274899075,0.005441648487548757,0.0023762319890500002,0.002431433519978728,0.045961533435219415,0.2761503972168313,0.0033928226294293864,0.003381765300676245,0.02034339325640335,0.5095737179907387,0.2578938043345994,0.10551220706828204,0.015246775083089114,0.0027895319493878175,0.02448619785871605,0.22826197137329077,0.06139488613233247,0.5631770164126724,0.024211785114146324,0.04081016724336798,0.004682205108809828,0.03342466344181522,0.3792306878272475,0.4515231356597225,0.10250975964368998,0.013108027003600498,0.0429102493529183,0.10451113961782853,0.15285462933389138,0.13287094736746147,0.005447208490251451,0.15682195425723622,0.003825417543699408,0.2189447342937101,0.8179799736117823,0.17513859180384295,0.2319446485000746,0.1346392666389498,0.43948334731433075,0.07559102804649008,0.012584639974045964,0.17021449095243912,0.05396832920927994,0.031132215332864675,0.030528360377005452,0.014671100551178547,0.1986539166000301,0.5126494757827473,0.22756796285393724,0.021282496016632745,0.1353992701829551,0.21849150781683332,0.24181841243149602,0.3829147687127149,0.23113422199449135,0.10252604377495575,0.09392603687864134,0.28598727567074433,0.01935580010852844,0.6185544366073632,0.003919008313265102,0.13346854326716365,0.016556378622014947,0.07468457850649626,0.003502660796934633,0.07404098133014198,0.011243397408473587,0.06736547210073413,0.04518763811790625,0.012418211156838199,0.015521049142348203,0.03727215990716877,0.019842521590632982,0.02092869854262359,0.30456243392721677,0.01289057175631698,0.18106810452210972,0.013438846466027375,0.002738451857768541,0.007520653814456772,0.058184400525889794,0.1602040305803197,0.005088456386791367,0.0025338144198914234,0.016962061062744317,0.16931759818172826,0.03867039296431142,0.2079935498094152
